"sample","time","biol.rep","Protein","Oxidized_Peptides","Non_Oxidized_Peptides"
"MURI_99",5,"repeat 3","gi|254161293",0,3
"MURI_99",5,"repeat 3","gi|254161294",0,2
"MURI_99",5,"repeat 3","gi|254161296",0,1
"MURI_99",5,"repeat 3","gi|254161297",0,18
"MURI_99",5,"repeat 3","gi|254161304",0,0
"MURI_99",5,"repeat 3","gi|254161306",0,0
"MURI_99",5,"repeat 3","gi|254161307",0,0
"MURI_99",5,"repeat 3","gi|254161313",3,8
"MURI_99",5,"repeat 3","gi|254161314",0,0
"MURI_99",5,"repeat 3","gi|254161315",0,0
"MURI_99",5,"repeat 3","gi|254161316",0,0
"MURI_99",5,"repeat 3","gi|254161317",10,7
"MURI_99",5,"repeat 3","gi|254161318",25,128
"MURI_99",5,"repeat 3","gi|254161319",0,5
"MURI_99",5,"repeat 3","gi|254161320",4,39
"MURI_99",5,"repeat 3","gi|254161322",8,19
"MURI_99",5,"repeat 3","gi|254161323",0,0
"MURI_99",5,"repeat 3","gi|254161325",0,7
"MURI_99",5,"repeat 3","gi|254161326",0,0
"MURI_99",5,"repeat 3","gi|254161327",0,0
"MURI_99",5,"repeat 3","gi|254161328",0,0
"MURI_99",5,"repeat 3","gi|254161329",0,1
"MURI_99",5,"repeat 3","gi|254161330",0,0
"MURI_99",5,"repeat 3","gi|254161331",0,1
"MURI_99",5,"repeat 3","gi|254161332",0,0
"MURI_99",5,"repeat 3","gi|254161339",4,12
"MURI_99",5,"repeat 3","gi|254161340",1,27
"MURI_99",5,"repeat 3","gi|254161341",4,35
"MURI_99",5,"repeat 3","gi|254161342",2,10
"MURI_99",5,"repeat 3","gi|254161343",0,9
"MURI_99",5,"repeat 3","gi|254161345",0,0
"MURI_99",5,"repeat 3","gi|254161346",0,0
"MURI_99",5,"repeat 3","gi|254161349",0,3
"MURI_99",5,"repeat 3","gi|254161350",0,0
"MURI_99",5,"repeat 3","gi|254161351",0,6
"MURI_99",5,"repeat 3","gi|254161352",3,8
"MURI_99",5,"repeat 3","gi|254161353",0,0
"MURI_99",5,"repeat 3","gi|254161354",1,12
"MURI_99",5,"repeat 3","gi|254161355",0,2
"MURI_99",5,"repeat 3","gi|254161356",0,12
"MURI_99",5,"repeat 3","gi|254161357",0,6
"MURI_99",5,"repeat 3","gi|254161359",0,1
"MURI_99",5,"repeat 3","gi|254161360",0,1
"MURI_99",5,"repeat 3","gi|254161361",1,11
"MURI_99",5,"repeat 3","gi|254161362",0,0
"MURI_99",5,"repeat 3","gi|254161364",0,5
"MURI_99",5,"repeat 3","gi|254161365",0,1
"MURI_99",5,"repeat 3","gi|254161366",7,14
"MURI_99",5,"repeat 3","gi|254161367",0,2
"MURI_99",5,"repeat 3","gi|254161368",16,38
"MURI_99",5,"repeat 3","gi|254161370",0,4
"MURI_99",5,"repeat 3","gi|254161371",0,0
"MURI_99",5,"repeat 3","gi|254161374",0,1
"MURI_99",5,"repeat 3","gi|254161377",0,1
"MURI_99",5,"repeat 3","gi|254161378",0,0
"MURI_99",5,"repeat 3","gi|254161379",0,0
"MURI_99",5,"repeat 3","gi|254161380",0,0
"MURI_99",5,"repeat 3","gi|254161381",0,0
"MURI_99",5,"repeat 3","gi|254161382",0,1
"MURI_99",5,"repeat 3","gi|254161383",0,2
"MURI_99",5,"repeat 3","gi|254161384",0,0
"MURI_99",5,"repeat 3","gi|254161385",0,0
"MURI_99",5,"repeat 3","gi|254161386",0,0
"MURI_99",5,"repeat 3","gi|254161388",0,3
"MURI_99",5,"repeat 3","gi|254161401",0,1
"MURI_99",5,"repeat 3","gi|254161402",0,3
"MURI_99",5,"repeat 3","gi|254161403",0,4
"MURI_99",5,"repeat 3","gi|254161404",0,29
"MURI_99",5,"repeat 3","gi|254161405",0,5
"MURI_99",5,"repeat 3","gi|254161406",0,0
"MURI_99",5,"repeat 3","gi|254161407",0,1
"MURI_99",5,"repeat 3","gi|254161408",0,3
"MURI_99",5,"repeat 3","gi|254161409",0,0
"MURI_99",5,"repeat 3","gi|254161412",0,0
"MURI_99",5,"repeat 3","gi|254161413",0,0
"MURI_99",5,"repeat 3","gi|254161414",0,1
"MURI_99",5,"repeat 3","gi|254161419",0,0
"MURI_99",5,"repeat 3","gi|254161420",0,2
"MURI_99",5,"repeat 3","gi|254161421",0,1
"MURI_99",5,"repeat 3","gi|254161422",0,0
"MURI_99",5,"repeat 3","gi|254161423",0,0
"MURI_99",5,"repeat 3","gi|254161438",4,1
"MURI_99",5,"repeat 3","gi|254161440",0,3
"MURI_99",5,"repeat 3","gi|254161441",0,1
"MURI_99",5,"repeat 3","gi|254161443",0,1
"MURI_99",5,"repeat 3","gi|254161451",0,11
"MURI_99",5,"repeat 3","gi|254161453",0,1
"MURI_99",5,"repeat 3","gi|254161454",4,2
"MURI_99",5,"repeat 3","gi|254161455",0,3
"MURI_99",5,"repeat 3","gi|254161456",0,0
"MURI_99",5,"repeat 3","gi|254161469",0,7
"MURI_99",5,"repeat 3","gi|254161470",0,2
"MURI_99",5,"repeat 3","gi|254161471",0,0
"MURI_99",5,"repeat 3","gi|254161472",0,1
"MURI_99",5,"repeat 3","gi|254161481",0,0
"MURI_99",5,"repeat 3","gi|254161483",0,8
"MURI_99",5,"repeat 3","gi|254161485",0,0
"MURI_99",5,"repeat 3","gi|254161489",0,0
"MURI_99",5,"repeat 3","gi|254161490",0,6
"MURI_99",5,"repeat 3","gi|254161494",0,2
"MURI_99",5,"repeat 3","gi|254161498",0,0
"MURI_99",5,"repeat 3","gi|254161507",0,0
"MURI_99",5,"repeat 3","gi|254161508",0,2
"MURI_99",5,"repeat 3","gi|254161510",0,3
"MURI_99",5,"repeat 3","gi|254161515",0,2
"MURI_99",5,"repeat 3","gi|254161522",0,0
"MURI_99",5,"repeat 3","gi|254161536",0,1
"MURI_99",5,"repeat 3","gi|254161537",0,2
"MURI_99",5,"repeat 3","gi|254161540",0,0
"MURI_99",5,"repeat 3","gi|254161543",0,1
"MURI_99",5,"repeat 3","gi|254161544",0,2
"MURI_99",5,"repeat 3","gi|254161545",0,1
"MURI_99",5,"repeat 3","gi|254161548",0,1
"MURI_99",5,"repeat 3","gi|254161549",0,1
"MURI_99",5,"repeat 3","gi|254161552",0,2
"MURI_99",5,"repeat 3","gi|254161554",0,1
"MURI_99",5,"repeat 3","gi|254161559",0,1
"MURI_99",5,"repeat 3","gi|254161565",0,1
"MURI_99",5,"repeat 3","gi|254161576",0,2
"MURI_99",5,"repeat 3","gi|254161577",0,0
"MURI_99",5,"repeat 3","gi|254161582",0,2
"MURI_99",5,"repeat 3","gi|254161584",0,1
"MURI_99",5,"repeat 3","gi|254161592",4,4
"MURI_99",5,"repeat 3","gi|254161593",0,5
"MURI_99",5,"repeat 3","gi|254161594",0,3
"MURI_99",5,"repeat 3","gi|254161595",0,0
"MURI_99",5,"repeat 3","gi|254161596",0,1
"MURI_99",5,"repeat 3","gi|254161598",0,0
"MURI_99",5,"repeat 3","gi|254161603",0,3
"MURI_99",5,"repeat 3","gi|254161609",0,4
"MURI_99",5,"repeat 3","gi|254161612",0,4
"MURI_99",5,"repeat 3","gi|254161614",0,1
"MURI_99",5,"repeat 3","gi|254161628",0,0
"MURI_99",5,"repeat 3","gi|254161630",0,1
"MURI_99",5,"repeat 3","gi|254161633",0,0
"MURI_99",5,"repeat 3","gi|254161642",0,4
"MURI_99",5,"repeat 3","gi|254161644",0,1
"MURI_99",5,"repeat 3","gi|254161645",0,0
"MURI_99",5,"repeat 3","gi|254161647",0,2
"MURI_99",5,"repeat 3","gi|254161648",0,3
"MURI_99",5,"repeat 3","gi|254161649",0,1
"MURI_99",5,"repeat 3","gi|254161652",0,0
"MURI_99",5,"repeat 3","gi|254161655",0,0
"MURI_99",5,"repeat 3","gi|254161662",0,4
"MURI_99",5,"repeat 3","gi|254161663",7,1
"MURI_99",5,"repeat 3","gi|254161664",13,11
"MURI_99",5,"repeat 3","gi|254161665",0,12
"MURI_99",5,"repeat 3","gi|254161667",0,0
"MURI_99",5,"repeat 3","gi|254161669",0,0
"MURI_99",5,"repeat 3","gi|254161670",0,3
"MURI_99",5,"repeat 3","gi|254161671",0,3
"MURI_99",5,"repeat 3","gi|254161672",6,0
"MURI_99",5,"repeat 3","gi|254161673",0,6
"MURI_99",5,"repeat 3","gi|254161674",0,5
"MURI_99",5,"repeat 3","gi|254161675",3,5
"MURI_99",5,"repeat 3","gi|254161680",0,0
"MURI_99",5,"repeat 3","gi|254161683",0,0
"MURI_99",5,"repeat 3","gi|254161684",0,4
"MURI_99",5,"repeat 3","gi|254161685",0,9
"MURI_99",5,"repeat 3","gi|254161687",0,0
"MURI_99",5,"repeat 3","gi|254161690",0,6
"MURI_99",5,"repeat 3","gi|254161691",0,9
"MURI_99",5,"repeat 3","gi|254161693",0,0
"MURI_99",5,"repeat 3","gi|254161695",0,1
"MURI_99",5,"repeat 3","gi|254161697",0,3
"MURI_99",5,"repeat 3","gi|254161698",0,4
"MURI_99",5,"repeat 3","gi|254161699",4,18
"MURI_99",5,"repeat 3","gi|254161700",0,1
"MURI_99",5,"repeat 3","gi|254161702",0,2
"MURI_99",5,"repeat 3","gi|254161703",10,18
"MURI_99",5,"repeat 3","gi|254161704",0,4
"MURI_99",5,"repeat 3","gi|254161706",0,2
"MURI_99",5,"repeat 3","gi|254161709",0,2
"MURI_99",5,"repeat 3","gi|254161711",0,1
"MURI_99",5,"repeat 3","gi|254161712",0,3
"MURI_99",5,"repeat 3","gi|254161714",0,0
"MURI_99",5,"repeat 3","gi|254161715",0,1
"MURI_99",5,"repeat 3","gi|254161716",0,32
"MURI_99",5,"repeat 3","gi|254161718",0,8
"MURI_99",5,"repeat 3","gi|254161721",0,2
"MURI_99",5,"repeat 3","gi|254161724",0,2
"MURI_99",5,"repeat 3","gi|254161725",0,3
"MURI_99",5,"repeat 3","gi|254161727",0,0
"MURI_99",5,"repeat 3","gi|254161728",0,2
"MURI_99",5,"repeat 3","gi|254161729",0,1
"MURI_99",5,"repeat 3","gi|254161736",0,1
"MURI_99",5,"repeat 3","gi|254161737",15,12
"MURI_99",5,"repeat 3","gi|254161738",0,0
"MURI_99",5,"repeat 3","gi|254161739",0,2
"MURI_99",5,"repeat 3","gi|254161741",0,1
"MURI_99",5,"repeat 3","gi|254161742",0,2
"MURI_99",5,"repeat 3","gi|254161743",0,0
"MURI_99",5,"repeat 3","gi|254161744",0,2
"MURI_99",5,"repeat 3","gi|254161745",0,1
"MURI_99",5,"repeat 3","gi|254161746",0,2
"MURI_99",5,"repeat 3","gi|254161747",0,1
"MURI_99",5,"repeat 3","gi|254161748",2,8
"MURI_99",5,"repeat 3","gi|254161753",0,8
"MURI_99",5,"repeat 3","gi|254161754",0,1
"MURI_99",5,"repeat 3","gi|254161762",4,6
"MURI_99",5,"repeat 3","gi|254161763",0,2
"MURI_99",5,"repeat 3","gi|254161764",2,4
"MURI_99",5,"repeat 3","gi|254161766",0,2
"MURI_99",5,"repeat 3","gi|254161770",0,1
"MURI_99",5,"repeat 3","gi|254161772",0,1
"MURI_99",5,"repeat 3","gi|254161773",10,15
"MURI_99",5,"repeat 3","gi|254161774",0,12
"MURI_99",5,"repeat 3","gi|254161776",0,0
"MURI_99",5,"repeat 3","gi|254161777",1,6
"MURI_99",5,"repeat 3","gi|254161778",2,51
"MURI_99",5,"repeat 3","gi|254161779",0,15
"MURI_99",5,"repeat 3","gi|254161781",0,2
"MURI_99",5,"repeat 3","gi|254161782",0,4
"MURI_99",5,"repeat 3","gi|254161784",0,1
"MURI_99",5,"repeat 3","gi|254161785",0,0
"MURI_99",5,"repeat 3","gi|254161786",0,3
"MURI_99",5,"repeat 3","gi|254161788",0,4
"MURI_99",5,"repeat 3","gi|254161791",0,2
"MURI_99",5,"repeat 3","gi|254161794",0,1
"MURI_99",5,"repeat 3","gi|254161796",0,2
"MURI_99",5,"repeat 3","gi|254161797",0,0
"MURI_99",5,"repeat 3","gi|254161798",0,1
"MURI_99",5,"repeat 3","gi|254161799",0,6
"MURI_99",5,"repeat 3","gi|254161808",1,1
"MURI_99",5,"repeat 3","gi|254161812",0,0
"MURI_99",5,"repeat 3","gi|254161815",0,1
"MURI_99",5,"repeat 3","gi|254161819",38,91
"MURI_99",5,"repeat 3","gi|254161820",0,1
"MURI_99",5,"repeat 3","gi|254161821",0,0
"MURI_99",5,"repeat 3","gi|254161822",0,2
"MURI_99",5,"repeat 3","gi|254161823",0,6
"MURI_99",5,"repeat 3","gi|254161824",0,2
"MURI_99",5,"repeat 3","gi|254161825",0,3
"MURI_99",5,"repeat 3","gi|254161826",0,0
"MURI_99",5,"repeat 3","gi|254161827",0,1
"MURI_99",5,"repeat 3","gi|254161828",0,0
"MURI_99",5,"repeat 3","gi|254161832",0,2
"MURI_99",5,"repeat 3","gi|254161836",0,7
"MURI_99",5,"repeat 3","gi|254161837",27,342
"MURI_99",5,"repeat 3","gi|254161838",0,13
"MURI_99",5,"repeat 3","gi|254161840",0,0
"MURI_99",5,"repeat 3","gi|254161845",0,4
"MURI_99",5,"repeat 3","gi|254161850",0,0
"MURI_99",5,"repeat 3","gi|254161851",0,0
"MURI_99",5,"repeat 3","gi|254161852",0,1
"MURI_99",5,"repeat 3","gi|254161861",0,1
"MURI_99",5,"repeat 3","gi|254161863",0,1
"MURI_99",5,"repeat 3","gi|254161864",0,2
"MURI_99",5,"repeat 3","gi|254161865",0,0
"MURI_99",5,"repeat 3","gi|254161866",0,6
"MURI_99",5,"repeat 3","gi|254161868",0,3
"MURI_99",5,"repeat 3","gi|254161869",0,3
"MURI_99",5,"repeat 3","gi|254161871",0,4
"MURI_99",5,"repeat 3","gi|254161873",0,0
"MURI_99",5,"repeat 3","gi|254161875",0,0
"MURI_99",5,"repeat 3","gi|254161876",1,4
"MURI_99",5,"repeat 3","gi|254161877",0,0
"MURI_99",5,"repeat 3","gi|254161878",0,5
"MURI_99",5,"repeat 3","gi|254161880",0,1
"MURI_99",5,"repeat 3","gi|254161881",0,1
"MURI_99",5,"repeat 3","gi|254161882",0,68
"MURI_99",5,"repeat 3","gi|254161884",0,0
"MURI_99",5,"repeat 3","gi|254161886",0,2
"MURI_99",5,"repeat 3","gi|254161887",0,4
"MURI_99",5,"repeat 3","gi|254161889",0,1
"MURI_99",5,"repeat 3","gi|254161890",0,8
"MURI_99",5,"repeat 3","gi|254161891",4,3
"MURI_99",5,"repeat 3","gi|254161892",0,0
"MURI_99",5,"repeat 3","gi|254161894",0,1
"MURI_99",5,"repeat 3","gi|254161895",0,5
"MURI_99",5,"repeat 3","gi|254161896",0,0
"MURI_99",5,"repeat 3","gi|254161899",0,2
"MURI_99",5,"repeat 3","gi|254161901",0,1
"MURI_99",5,"repeat 3","gi|254161902",0,0
"MURI_99",5,"repeat 3","gi|254161904",0,0
"MURI_99",5,"repeat 3","gi|254161906",0,0
"MURI_99",5,"repeat 3","gi|254161907",0,3
"MURI_99",5,"repeat 3","gi|254161908",0,2
"MURI_99",5,"repeat 3","gi|254161909",0,16
"MURI_99",5,"repeat 3","gi|254161910",3,10
"MURI_99",5,"repeat 3","gi|254161911",0,1
"MURI_99",5,"repeat 3","gi|254161912",4,1
"MURI_99",5,"repeat 3","gi|254161913",0,0
"MURI_99",5,"repeat 3","gi|254161914",3,11
"MURI_99",5,"repeat 3","gi|254161915",0,2
"MURI_99",5,"repeat 3","gi|254161917",0,2
"MURI_99",5,"repeat 3","gi|254161918",0,0
"MURI_99",5,"repeat 3","gi|254161920",0,1
"MURI_99",5,"repeat 3","gi|254161921",0,4
"MURI_99",5,"repeat 3","gi|254161924",0,6
"MURI_99",5,"repeat 3","gi|254161926",6,10
"MURI_99",5,"repeat 3","gi|254161927",0,0
"MURI_99",5,"repeat 3","gi|254161928",0,0
"MURI_99",5,"repeat 3","gi|254161930",3,2
"MURI_99",5,"repeat 3","gi|254161931",0,1
"MURI_99",5,"repeat 3","gi|254161934",0,0
"MURI_99",5,"repeat 3","gi|254161935",0,5
"MURI_99",5,"repeat 3","gi|254161936",0,21
"MURI_99",5,"repeat 3","gi|254161938",0,0
"MURI_99",5,"repeat 3","gi|254161939",0,4
"MURI_99",5,"repeat 3","gi|254161940",0,3
"MURI_99",5,"repeat 3","gi|254161941",0,1
"MURI_99",5,"repeat 3","gi|254161949",0,2
"MURI_99",5,"repeat 3","gi|254161951",0,1
"MURI_99",5,"repeat 3","gi|254161952",0,3
"MURI_99",5,"repeat 3","gi|254161954",0,0
"MURI_99",5,"repeat 3","gi|254161960",0,6
"MURI_99",5,"repeat 3","gi|254161961",0,4
"MURI_99",5,"repeat 3","gi|254161962",1,5
"MURI_99",5,"repeat 3","gi|254161965",0,1
"MURI_99",5,"repeat 3","gi|254161967",0,0
"MURI_99",5,"repeat 3","gi|254161971",0,2
"MURI_99",5,"repeat 3","gi|254161975",0,3
"MURI_99",5,"repeat 3","gi|254161977",0,1
"MURI_99",5,"repeat 3","gi|254161979",0,0
"MURI_99",5,"repeat 3","gi|254161980",0,1
"MURI_99",5,"repeat 3","gi|254161982",0,2
"MURI_99",5,"repeat 3","gi|254161983",0,1
"MURI_99",5,"repeat 3","gi|254161985",0,2
"MURI_99",5,"repeat 3","gi|254161987",0,0
"MURI_99",5,"repeat 3","gi|254161990",0,4
"MURI_99",5,"repeat 3","gi|254161994",0,1
"MURI_99",5,"repeat 3","gi|254161996",10,8
"MURI_99",5,"repeat 3","gi|254162000",0,1
"MURI_99",5,"repeat 3","gi|254162001",0,0
"MURI_99",5,"repeat 3","gi|254162002",0,0
"MURI_99",5,"repeat 3","gi|254162003",0,1
"MURI_99",5,"repeat 3","gi|254162005",0,2
"MURI_99",5,"repeat 3","gi|254162007",4,23
"MURI_99",5,"repeat 3","gi|254162008",0,13
"MURI_99",5,"repeat 3","gi|254162009",4,15
"MURI_99",5,"repeat 3","gi|254162010",0,14
"MURI_99",5,"repeat 3","gi|254162011",2,2
"MURI_99",5,"repeat 3","gi|254162012",4,4
"MURI_99",5,"repeat 3","gi|254162013",2,1
"MURI_99",5,"repeat 3","gi|254162014",0,5
"MURI_99",5,"repeat 3","gi|254162015",1,11
"MURI_99",5,"repeat 3","gi|254162017",6,57
"MURI_99",5,"repeat 3","gi|254162018",0,0
"MURI_99",5,"repeat 3","gi|254162022",0,1
"MURI_99",5,"repeat 3","gi|254162023",0,1
"MURI_99",5,"repeat 3","gi|254162024",0,0
"MURI_99",5,"repeat 3","gi|254162025",0,3
"MURI_99",5,"repeat 3","gi|254162026",0,1
"MURI_99",5,"repeat 3","gi|254162027",0,3
"MURI_99",5,"repeat 3","gi|254162028",3,4
"MURI_99",5,"repeat 3","gi|254162030",0,2
"MURI_99",5,"repeat 3","gi|254162031",0,2
"MURI_99",5,"repeat 3","gi|254162032",0,3
"MURI_99",5,"repeat 3","gi|254162033",0,8
"MURI_99",5,"repeat 3","gi|254162034",3,3
"MURI_99",5,"repeat 3","gi|254162035",0,2
"MURI_99",5,"repeat 3","gi|254162040",0,0
"MURI_99",5,"repeat 3","gi|254162055",0,2
"MURI_99",5,"repeat 3","gi|254162056",0,2
"MURI_99",5,"repeat 3","gi|254162057",0,1
"MURI_99",5,"repeat 3","gi|254162058",0,3
"MURI_99",5,"repeat 3","gi|254162061",0,2
"MURI_99",5,"repeat 3","gi|254162065",0,2
"MURI_99",5,"repeat 3","gi|254162066",0,1
"MURI_99",5,"repeat 3","gi|254162069",0,0
"MURI_99",5,"repeat 3","gi|254162070",0,2
"MURI_99",5,"repeat 3","gi|254162072",0,5
"MURI_99",5,"repeat 3","gi|254162088",0,1
"MURI_99",5,"repeat 3","gi|254162090",0,1
"MURI_99",5,"repeat 3","gi|254162091",0,1
"MURI_99",5,"repeat 3","gi|254162097",0,3
"MURI_99",5,"repeat 3","gi|254162102",0,1
"MURI_99",5,"repeat 3","gi|254162106",0,1
"MURI_99",5,"repeat 3","gi|254162110",0,0
"MURI_99",5,"repeat 3","gi|254162112",0,2
"MURI_99",5,"repeat 3","gi|254162114",0,2
"MURI_99",5,"repeat 3","gi|254162116",0,2
"MURI_99",5,"repeat 3","gi|254162117",0,3
"MURI_99",5,"repeat 3","gi|254162120",0,1
"MURI_99",5,"repeat 3","gi|254162128",0,1
"MURI_99",5,"repeat 3","gi|254162129",4,12
"MURI_99",5,"repeat 3","gi|254162136",0,1
"MURI_99",5,"repeat 3","gi|254162138",0,6
"MURI_99",5,"repeat 3","gi|254162139",0,0
"MURI_99",5,"repeat 3","gi|254162146",0,0
"MURI_99",5,"repeat 3","gi|254162147",0,10
"MURI_99",5,"repeat 3","gi|254162148",0,4
"MURI_99",5,"repeat 3","gi|254162149",0,1
"MURI_99",5,"repeat 3","gi|254162153",0,1
"MURI_99",5,"repeat 3","gi|254162154",0,1
"MURI_99",5,"repeat 3","gi|254162157",0,1
"MURI_99",5,"repeat 3","gi|254162162",0,0
"MURI_99",5,"repeat 3","gi|254162163",0,4
"MURI_99",5,"repeat 3","gi|254162164",0,12
"MURI_99",5,"repeat 3","gi|254162167",13,15
"MURI_99",5,"repeat 3","gi|254162168",0,2
"MURI_99",5,"repeat 3","gi|254162169",0,3
"MURI_99",5,"repeat 3","gi|254162170",0,0
"MURI_99",5,"repeat 3","gi|254162171",0,0
"MURI_99",5,"repeat 3","gi|254162173",0,0
"MURI_99",5,"repeat 3","gi|254162174",0,1
"MURI_99",5,"repeat 3","gi|254162175",0,1
"MURI_99",5,"repeat 3","gi|254162181",0,3
"MURI_99",5,"repeat 3","gi|254162182",0,1
"MURI_99",5,"repeat 3","gi|254162183",0,10
"MURI_99",5,"repeat 3","gi|254162186",0,5
"MURI_99",5,"repeat 3","gi|254162187",0,0
"MURI_99",5,"repeat 3","gi|254162188",0,2
"MURI_99",5,"repeat 3","gi|254162189",0,0
"MURI_99",5,"repeat 3","gi|254162190",0,2
"MURI_99",5,"repeat 3","gi|254162192",0,2
"MURI_99",5,"repeat 3","gi|254162195",0,2
"MURI_99",5,"repeat 3","gi|254162196",0,0
"MURI_99",5,"repeat 3","gi|254162198",0,4
"MURI_99",5,"repeat 3","gi|254162199",0,1
"MURI_99",5,"repeat 3","gi|254162200",0,15
"MURI_99",5,"repeat 3","gi|254162201",3,11
"MURI_99",5,"repeat 3","gi|254162202",0,1
"MURI_99",5,"repeat 3","gi|254162203",0,3
"MURI_99",5,"repeat 3","gi|254162204",0,0
"MURI_99",5,"repeat 3","gi|254162205",0,1
"MURI_99",5,"repeat 3","gi|254162206",0,1
"MURI_99",5,"repeat 3","gi|254162207",0,0
"MURI_99",5,"repeat 3","gi|254162208",0,1
"MURI_99",5,"repeat 3","gi|254162213",2,0
"MURI_99",5,"repeat 3","gi|254162214",0,1
"MURI_99",5,"repeat 3","gi|254162221",0,4
"MURI_99",5,"repeat 3","gi|254162222",0,3
"MURI_99",5,"repeat 3","gi|254162230",0,0
"MURI_99",5,"repeat 3","gi|254162239",0,3
"MURI_99",5,"repeat 3","gi|254162242",7,8
"MURI_99",5,"repeat 3","gi|254162243",0,4
"MURI_99",5,"repeat 3","gi|254162245",0,5
"MURI_99",5,"repeat 3","gi|254162246",0,4
"MURI_99",5,"repeat 3","gi|254162250",0,0
"MURI_99",5,"repeat 3","gi|254162260",0,0
"MURI_99",5,"repeat 3","gi|254162261",0,1
"MURI_99",5,"repeat 3","gi|254162264",0,1
"MURI_99",5,"repeat 3","gi|254162266",0,1
"MURI_99",5,"repeat 3","gi|254162271",0,1
"MURI_99",5,"repeat 3","gi|254162273",0,1
"MURI_99",5,"repeat 3","gi|254162274",1,3
"MURI_99",5,"repeat 3","gi|254162277",0,1
"MURI_99",5,"repeat 3","gi|254162280",0,0
"MURI_99",5,"repeat 3","gi|254162284",0,1
"MURI_99",5,"repeat 3","gi|254162285",0,1
"MURI_99",5,"repeat 3","gi|254162288",0,1
"MURI_99",5,"repeat 3","gi|254162290",0,1
"MURI_99",5,"repeat 3","gi|254162292",0,10
"MURI_99",5,"repeat 3","gi|254162293",11,12
"MURI_99",5,"repeat 3","gi|254162294",0,3
"MURI_99",5,"repeat 3","gi|254162295",0,10
"MURI_99",5,"repeat 3","gi|254162296",1,1
"MURI_99",5,"repeat 3","gi|254162297",0,2
"MURI_99",5,"repeat 3","gi|254162298",0,2
"MURI_99",5,"repeat 3","gi|254162299",0,2
"MURI_99",5,"repeat 3","gi|254162300",0,5
"MURI_99",5,"repeat 3","gi|254162301",0,1
"MURI_99",5,"repeat 3","gi|254162302",0,3
"MURI_99",5,"repeat 3","gi|254162303",0,0
"MURI_99",5,"repeat 3","gi|254162305",15,19
"MURI_99",5,"repeat 3","gi|254162306",0,32
"MURI_99",5,"repeat 3","gi|254162308",0,1
"MURI_99",5,"repeat 3","gi|254162309",0,1
"MURI_99",5,"repeat 3","gi|254162310",0,0
"MURI_99",5,"repeat 3","gi|254162312",0,0
"MURI_99",5,"repeat 3","gi|254162313",0,7
"MURI_99",5,"repeat 3","gi|254162314",0,1
"MURI_99",5,"repeat 3","gi|254162315",0,7
"MURI_99",5,"repeat 3","gi|254162316",0,0
"MURI_99",5,"repeat 3","gi|254162317",0,0
"MURI_99",5,"repeat 3","gi|254162318",0,30
"MURI_99",5,"repeat 3","gi|254162319",0,10
"MURI_99",5,"repeat 3","gi|254162320",0,0
"MURI_99",5,"repeat 3","gi|254162321",4,21
"MURI_99",5,"repeat 3","gi|254162323",0,8
"MURI_99",5,"repeat 3","gi|254162324",0,13
"MURI_99",5,"repeat 3","gi|254162325",2,9
"MURI_99",5,"repeat 3","gi|254162327",0,0
"MURI_99",5,"repeat 3","gi|254162328",0,3
"MURI_99",5,"repeat 3","gi|254162329",4,13
"MURI_99",5,"repeat 3","gi|254162330",0,2
"MURI_99",5,"repeat 3","gi|254162332",14,17
"MURI_99",5,"repeat 3","gi|254162333",0,0
"MURI_99",5,"repeat 3","gi|254162334",2,1
"MURI_99",5,"repeat 3","gi|254162335",0,0
"MURI_99",5,"repeat 3","gi|254162337",0,0
"MURI_99",5,"repeat 3","gi|254162338",0,1
"MURI_99",5,"repeat 3","gi|254162339",0,1
"MURI_99",5,"repeat 3","gi|254162340",0,0
"MURI_99",5,"repeat 3","gi|254162343",0,1
"MURI_99",5,"repeat 3","gi|254162348",0,0
"MURI_99",5,"repeat 3","gi|254162350",0,0
"MURI_99",5,"repeat 3","gi|254162351",0,0
"MURI_99",5,"repeat 3","gi|254162352",0,0
"MURI_99",5,"repeat 3","gi|254162355",0,1
"MURI_99",5,"repeat 3","gi|254162359",0,3
"MURI_99",5,"repeat 3","gi|254162361",0,1
"MURI_99",5,"repeat 3","gi|254162364",0,1
"MURI_99",5,"repeat 3","gi|254162367",0,1
"MURI_99",5,"repeat 3","gi|254162368",0,1
"MURI_99",5,"repeat 3","gi|254162372",0,0
"MURI_99",5,"repeat 3","gi|254162373",0,1
"MURI_99",5,"repeat 3","gi|254162374",0,2
"MURI_99",5,"repeat 3","gi|254162378",0,0
"MURI_99",5,"repeat 3","gi|254162379",0,1
"MURI_99",5,"repeat 3","gi|254162381",0,2
"MURI_99",5,"repeat 3","gi|254162385",0,0
"MURI_99",5,"repeat 3","gi|254162386",0,0
"MURI_99",5,"repeat 3","gi|254162389",0,9
"MURI_99",5,"repeat 3","gi|254162391",0,4
"MURI_99",5,"repeat 3","gi|254162393",0,0
"MURI_99",5,"repeat 3","gi|254162394",0,7
"MURI_99",5,"repeat 3","gi|254162395",0,12
"MURI_99",5,"repeat 3","gi|254162396",0,1
"MURI_99",5,"repeat 3","gi|254162397",11,87
"MURI_99",5,"repeat 3","gi|254162398",7,45
"MURI_99",5,"repeat 3","gi|254162399",31,61
"MURI_99",5,"repeat 3","gi|254162400",0,0
"MURI_99",5,"repeat 3","gi|254162401",0,0
